OrderID,OrderDate,CustomerName,CustomerSince,Age,Gender,Region,City,ProductID,ProductCategory,Price,Quantity,DiscountPercent,TotalSale,PaymentMethod,Channel,SalesRep,Rating,ReturnFlag,ShippingDays,Latitude,Longitude,Comments,OrderStatus,CouponCode,CouponApplied,LoyaltyScore,ChurnFlag,ShippingMethod
ORD105469,2023-01-25,Chinedu Johnson,2024-02-09,36,Female,Rivers,Obio-Akpor,P1929,Household,41.47,4,15,141,Pay on Delivery,In-Store,Rep_14,5,No,8,10.159021,3.652805,Customer complained,Pending,FREESHIP,FALSE,52,0,Standard
ORD105470,2020-03-10,Sara Okafor,2022-07-11,53,Non-binary,Kano,Wudil,P1517,Groceries,32.99,4,0,131.96,Card,Phone Order,Rep_30,5,No,4,12.167586,4.518762,Damaged packaging,Pending,LOYAL20,TRUE,67,0,Standard
ORD105471,2022-04-12,Sara Eze,2022-07-09,39,Female,Anambra,Onitsha,P1583,Sports,213.54,2,15,363.02,Cash,In-Store,Rep_21,4.7,No,13,10.592122,4.455592,Damaged packaging,Pending,LOYAL20,TRUE,66,0,Express
ORD105472,17/12/2019,Blessing Brown,2020-12-10,30,Female,Oyo,Ibadan,P1338,Household,25.57,3,15,65.2,Cash,In-Store,Rep_19,4.8,No,9,12.079611,3.122412,Wrong item,Completed,FREESHIP,FALSE,32,0,Standard
ORD105473,2024-02-15,Kemi Brown,2021-07-21,28,Male,Kaduna,Kaduna City,P1402,Sports,94.43,3,10,254.96,Mobile Money,Online,Rep_14,3.8,No,19,12.277167,4.515765,,Cancelled,FREESHIP,FALSE,73,0,Pickup
ORD105474,2020-06-15,Ruth Adeyemi,2024-08-29,32,Non-binary,Anambra,Onitsha,P1489,Sports,305.25,2,10,549.45,Mobile Money,Online,Rep_10,5,No,9,9.431431,3.633421,Excellent service,Shipped,LOYAL20,FALSE,59,0,Express
ORD105475,2023-04-15,Sara Okonkwo,2019-10-11,54,Non-binary,Lagos,Surulere,P1355,Toys,133.95,5,0,669.75,Mobile Money,Phone Order,Rep_20,3.4,No,16,-7.424652,3.834878,Wrong item,Completed,SUMMER10,TRUE,78,0,Express
ORD105476,2025-01-30,Ruth Eze,2024-08-28,32,Non-binary,Lagos,Yaba,P1232,Electronics,59,3,25,132.75,Mobile Money,Online,Rep_10,4,No,12,-6.264659,4.121022,Wrong item,Completed,WELCOME5,TRUE,66,0,Express
ORD105477,2023-10-08,Grace Olu,2024-10-05,34,Male,Lagos,Victoria Island,P1564,Toys,46.6,2,10,83.88,Card,Phone Order,Rep_15,3.7,Yes,18,-7.679592,3.332591,Late delivery,Pending,LOYAL20,TRUE,67,1,Standard
ORD105478,09/09/2019,Mary Ng,2020-11-27,29,Male,Anambra,Awka,P1843,Beauty,67.5,3,0,202.5,Mobile Money,Phone Order,Rep_18,5,No,18,11.729728,4.025963,Customer complained,Returned,SUMMER10,FALSE,52,0,Standard
ORD105479,2019-06-27,Emeka Brown,2024-10-02,48,Male,Abuja,Gwarimpa,P1334,Toys,114.69,3,0,344.07,Card,Online,Rep_10,3.7,No,18,10.566255,3.852315,,Shipped,WELCOME5,TRUE,75,1,Express
ORD105480,2022-10-22,Ife Adeyemi,2020-03-17,58,Male,Abuja,Maitama,P1583,Sports,70.07,1,0,70.07,Card,Phone Order,Rep_19,4.3,No,20,10.062565,3.729426,Excellent service,Cancelled,WELCOME5,FALSE,74,0,Express
ORD105481,2020-09-01,David Musa,2024-05-22,40,Non-binary,Enugu,Enugu City,P1116,Beauty,138.95,5,10,625.28,Pay on Delivery,In-Store,Rep_2,4.9,No,2,11.363715,3.620342,Customer complained,Cancelled,BLACKFRI,FALSE,65,0,Pickup
ORD105482,2021-12-21,Michael Ogundele,2024-06-29,35,Female,Abuja,Garki,P1901,Toys,254.71,2,15,433.01,Cash,Online,Rep_18,3.1,No,6,10.464036,4.423284,,Completed,,FALSE,68,0,Standard
ORD105483,2024-12-22,John Johnson,2024-12-23,35,Female,Anambra,Onitsha,P1606,Clothing,47.34,5,0,236.7,Bank Transfer,In-Store,Rep_21,4.6,No,0,12.835962,3.779974,Wrong item,Shipped,SUMMER10,FALSE,68,0,Standard
ORD105484,2019-12-29,Mary Williams,2023-02-03,16,Male,Kano,Wudil,P1747,Automotive,257.88,4,5,979.94,Cash,In-Store,Rep_17,4.4,No,17,12.393492,3.400267,Wrong item,Cancelled,,FALSE,61,0,Pickup
ORD105485,2023-04-08,Kemi Okonkwo,2019-08-31,43,Male,Abuja,Wuse,P1109,Household,100.08,4,0,400.32,Mobile Money,Phone Order,Rep_5,3.4,No,14,9.666477,4.98557,,Shipped,,TRUE,42,0,Express
ORD105486,2025-03-20,Ada Johnson,2019-10-24,36,Non-binary,Anambra,Awka,P1130,Groceries,73.54,5,5,349.32,Bank Transfer,In-Store,Rep_5,3.6,No,19,12.596524,3.673098,Excellent service,Returned,,TRUE,38,0,Standard
ORD105487,2023-06-06,Ruth Adeyemi,2022-03-31,40,Male,Enugu,Nsukka,P1529,Automotive,51.08,3,15,130.25,Mobile Money,In-Store,Rep_15,4,No,15,10.919223,4.244606,Customer complained,Cancelled,SUMMER10,TRUE,49,0,Express
ORD105488,2020-10-10,Michael Ibrahim,2022-10-13,26,Male,Abuja,Wuse,P1055,Clothing,132.12,4,0,528.48,Pay on Delivery,In-Store,Rep_23,4.3,No,1,11.941967,3.249033,Excellent service,Shipped,WELCOME5,TRUE,90,0,Pickup
ORD105489,2023-08-31,Ada Ng,2024-04-08,30,Male,Kano,Kano City,P1571,Groceries,55.03,3,0,165.09,Pay on Delivery,Online,Rep_25,5,No,5,10.324499,4.042299,Excellent service,Completed,LOYAL20,TRUE,83,0,Standard
ORD105490,2025-01-10,Ahmed Eze,2021-10-16,30,Female,Anambra,Onitsha,P1989,Clothing,135.42,1,0,135.42,Card,In-Store,Rep_5,5,No,2,9.232206,3.984939,Excellent service,Pending,SUMMER10,TRUE,78,0,Pickup
ORD105491,2022-10-30,Ahmed Ng,2019-05-22,47,Female,Oyo,Ogbomoso,P1790,Household,94.34,3,50,141.51,Pay on Delivery,In-Store,Rep_25,3.4,No,0,11.00718,4.988348,Fast delivery,Pending,SUMMER10,FALSE,25,0,Pickup
ORD105492,2022-06-08,Blessing Eze,2021-09-07,30,Male,Abuja,Maitama,P1101,Household,63.49,4,10,228.56,Pay on Delivery,Online,Rep_27,5,No,6,9.822942,4.487868,Late delivery,Shipped,LOYAL20,TRUE,71,0,Express
ORD105493,2025-04-06,Emeka Okonkwo,2022-07-16,59,Male,Kano,Kano City,P1812,Automotive,88.17,2,0,176.34,Pay on Delivery,Online,Rep_30,3.7,No,12,10.543025,3.4692,Excellent service,Returned,BLACKFRI,TRUE,77,0,Express
ORD105494,2022-04-09,Sara Okoye,2023-11-07,40,Male,Enugu,Nsukka,P1443,Electronics,124.2,2,0,248.4,Card,In-Store,Rep_19,5,No,18,10.859975,4.58683,Excellent service,Completed,FREESHIP,TRUE,66,0,Express
ORD105495,2021-11-27,Kemi Okoye,2021-06-07,19,Female,Lagos,Victoria Island,P1012,Automotive,95.45,1,5,90.68,Cash,Phone Order,Rep_26,5,No,14,-6.202965,3.106259,Excellent service,Cancelled,LOYAL20,FALSE,69,0,Express
ORD105496,2024-08-16,Michael Adeyemi,2023-10-12,33,Non-binary,Abuja,Wuse,P1025,Beauty,70.11,2,0,140.22,Cash,Phone Order,Rep_16,3.2,No,4,11.606722,4.132322,Late delivery,Cancelled,,TRUE,71,0,Pickup
ORD105497,2024-03-15,John Olu,2024-03-10,27,Non-binary,Lagos,Ikeja,P1209,Beauty,49.35,1,5,46.88,Bank Transfer,In-Store,Rep_9,2.8,No,10,-6.918865,3.562486,Fast delivery,Pending,WELCOME5,TRUE,68,0,Standard
ORD105498,2024-03-26,John Ibrahim,2020-03-20,16,Male,Kano,Kano City,P1969,Toys,149.53,3,5,426.16,Card,Online,Rep_2,4.2,No,5,10.746311,4.267429,Customer complained,Shipped,,FALSE,63,0,Standard
ORD105499,2022-08-07,Michael Adeyemi,2025-04-26,54,Male,Anambra,Onitsha,P1313,Toys,36.36,1,0,36.36,Bank Transfer,In-Store,Rep_30,4.9,No,12,10.304915,3.150028,Fast delivery,Cancelled,WELCOME5,FALSE,42,0,Standard
ORD105500,2019-01-09,Blessing Eze,2020-04-24,43,Non-binary,Kaduna,Kaduna City,P1450,Clothing,56.59,2,0,113.18,Mobile Money,Online,Rep_29,4.1,No,12,12.697547,3.481177,Wrong item,Shipped,FREESHIP,TRUE,56,0,Standard
ORD105501,2025-05-11,Ife Brown,2021-10-30,41,Male,Anambra,Awka,P1941,Toys,24.52,3,5,69.88,Mobile Money,Online,Rep_23,4.1,No,7,10.300711,3.731952,Damaged packaging,Shipped,,FALSE,21,0,Pickup
ORD105502,2024-06-13,John Johnson,2020-08-03,36,Non-binary,Kaduna,Kaduna City,P1264,Sports,85.02,2,0,170.04,Cash,Online,Rep_9,4.5,Yes,3,9.998245,4.455229,Fast delivery,Returned,WELCOME5,TRUE,52,0,Pickup
ORD105503,2022-03-19,Ife Ogundele,2025-07-31,18,Male,Oyo,Ibadan,P1898,Groceries,55.96,4,0,223.84,Card,In-Store,Rep_2,2.7,No,15,10.416544,3.607025,Customer complained,Pending,FREESHIP,FALSE,75,0,Standard
ORD105504,2022-10-12,Ife Adeyemi,2019-05-10,29,Male,Abuja,Gwarimpa,P1959,Sports,84.95,2,25,127.43,Bank Transfer,Online,Rep_2,4.2,No,6,9.934006,4.740755,Damaged packaging,Returned,,FALSE,37,0,Pickup
ORD105505,2025-03-25,David Smith,2023-08-04,45,Male,Kano,Kano City,P1418,Beauty,82,1,25,61.5,Mobile Money,Phone Order,Rep_23,3.4,No,19,12.964686,3.323962,Excellent service,Completed,FREESHIP,FALSE,43,0,Standard
ORD105506,2021-05-23,David Ogundele,2024-12-29,22,Male,Oyo,Ogbomoso,P1291,Sports,85.57,6,0,513.42,Mobile Money,In-Store,Rep_29,3.8,No,8,9.968855,3.157933,Damaged packaging,Cancelled,WELCOME5,TRUE,33,0,Express
ORD105507,2023-07-18,Chinedu Ali,2021-04-08,16,Non-binary,Lagos,Ikeja,P1962,Groceries,74.15,3,10,200.2,Pay on Delivery,In-Store,Rep_2,3,No,0,-6.661837,4.611284,,Completed,,TRUE,100,0,Pickup
ORD105508,2021-09-02,Michael Olu,2021-08-16,32,Male,Abuja,Gwarimpa,P1631,Household,143.85,6,0,863.1,Card,Online,Rep_27,2.9,Yes,11,12.702602,4.689084,Customer complained,Pending,,TRUE,83,0,Standard
ORD105509,2023-03-19,Michael Ng,2025-06-12,33,Female,Anambra,Onitsha,P1652,Automotive,75.11,2,50,75.11,Cash,Online,Rep_13,4.4,No,11,12.042688,4.010319,Fast delivery,Completed,FREESHIP,FALSE,51,0,Standard
ORD105510,2025-05-22,Kemi Ogundele,2020-04-29,36,Male,Abuja,Garki,P1917,Household,52.4,2,0,104.8,Card,Online,Rep_13,4,No,7,11.214306,4.633656,Damaged packaging,Returned,LOYAL20,TRUE,100,0,Express
ORD105511,2019.08.09,Kemi Ibrahim,2023-12-12,43,Male,Abuja,Wuse,P1190,Beauty,26.54,3,5,75.64,Bank Transfer,Phone Order,Rep_13,5,No,3,9.19443,4.751966,Customer complained,Cancelled,FREESHIP,TRUE,84,0,Express
ORD105512,2022-07-25,Fatima Eze,2024-03-24,42,Female,Lagos,Ikeja,P1657,Beauty,164.81,7,0,1153.67,Card,Online,Rep_7,3.8,No,14,-7.236015,4.624841,Wrong item,Cancelled,,FALSE,80,0,Express
ORD105513,2025-05-27,John Okafor,2025-05-04,38,Male,Enugu,Enugu City,P1591,Sports,72.3,4,0,289.2,Cash,Online,Rep_24,4.8,Yes,6,12.918536,3.927181,Fast delivery,Pending,BLACKFRI,TRUE,58,1,Pickup
ORD105514,2019-07-15,Ahmed Ng,2025-03-21,49,Non-binary,Kaduna,Zaria,P1660,Toys,136.75,2,0,273.5,Cash,Online,Rep_15,5,No,1,11.914638,4.093506,Excellent service,Completed,,TRUE,74,0,Pickup
ORD105515,2022.01.23,Kemi Ali,2023-08-19,16,Male,Oyo,Ogbomoso,P1006,Household,67.63,2,20,108.21,Bank Transfer,Online,Rep_25,4.3,Yes,19,10.627635,4.310621,Customer complained,Cancelled,FREESHIP,FALSE,76,0,Express
ORD105516,2024-02-09,Mary Adeyemi,2021-04-30,41,Male,Kaduna,Kaduna City,P1254,Sports,286.63,1,5,272.3,Pay on Delivery,Phone Order,Rep_13,4.3,No,3,11.193759,3.318453,Fast delivery,Cancelled,SUMMER10,FALSE,33,1,Pickup
ORD105517,2023-04-26,Ahmed Williams,2024-08-17,42,Non-binary,Rivers,Eleme,P1340,Toys,265.49,5,25,995.59,Cash,Online,Rep_20,5,No,3,12.67399,4.074492,Customer complained,Cancelled,BLACKFRI,TRUE,66,0,Standard
ORD105518,2020-03-05,Michael Ali,2020-11-01,20,Non-binary,Anambra,Onitsha,P1057,Clothing,114.53,2,0,229.06,Bank Transfer,In-Store,Rep_29,5,No,3,11.283864,3.661775,Damaged packaging,Pending,FREESHIP,FALSE,58,0,Standard
ORD105519,2019-04-06,David Ogundele,2019-08-03,16,Male,Anambra,Awka,P1365,Groceries,110.5,4,0,442,Bank Transfer,Online,Rep_4,4.6,Yes,5,9.808713,3.31654,Customer complained,Returned,WELCOME5,FALSE,60,0,Express
ORD105520,2021-07-24,Grace Johnson,2025-06-20,26,Female,Rivers,Obio-Akpor,P1991,Sports,102.51,3,0,307.53,Mobile Money,Online,Rep_4,5,No,5,10.703701,4.071787,Excellent service,Completed,,FALSE,77,1,Pickup
ORD105521,2020-04-09,Fatima Okonkwo,2021-11-06,27,Female,Rivers,Port Harcourt,P1592,Electronics,69.56,4,0,278.24,Cash,Online,Rep_4,4.3,No,3,12.054296,4.700347,Excellent service,Shipped,LOYAL20,TRUE,86,0,Pickup
ORD105522,2023-08-21,Ahmed Okoye,2024-06-03,44,Female,Anambra,Awka,P1450,Sports,151.33,3,10,408.59,Bank Transfer,Online,Rep_12,3.1,No,16,12.778591,3.962467,Fast delivery,Returned,WELCOME5,FALSE,35,0,Standard
ORD105523,2024-12-21,Kemi Brown,2024-03-08,27,Non-binary,Kaduna,Zaria,P1246,Automotive,86.32,4,0,345.28,Card,Online,Rep_17,4.4,No,15,10.83029,4.666178,Damaged packaging,Cancelled,FREESHIP,FALSE,43,0,Express
ORD105524,2023-03-15,Grace Okafor,2023-03-28,24,Non-binary,Kaduna,Zaria,P1886,Household,41.94,4,10,150.98,Cash,In-Store,Rep_13,3.5,No,1,9.943475,4.248012,Damaged packaging,Shipped,SUMMER10,TRUE,56,0,Pickup
ORD105525,2021-05-24,John Adeyemi,2021-02-03,27,Female,Kaduna,Kaduna City,P1779,Household,73.86,6,0,443.16,Pay on Delivery,Online,Rep_14,5,No,3,9.56641,3.892669,Excellent service,Pending,BLACKFRI,TRUE,79,0,Express
ORD105526,2019-07-26,Mary Johnson,2024-12-24,48,Non-binary,Abuja,Garki,P1517,Electronics,53.22,1,20,42.58,Card,Online,Rep_2,3.9,No,16,11.211857,4.44091,Customer complained,Shipped,,TRUE,50,0,Standard
ORD105527,2023-03-21,Ruth Ng,2021-07-17,35,Female,Rivers,Eleme,P1269,Automotive,51.04,2,15,86.77,Pay on Delivery,In-Store,Rep_7,4.9,No,11,12.774126,4.083072,Wrong item,Pending,LOYAL20,TRUE,41,0,Standard
ORD105528,2023-11-25,Ahmed Adeyemi,2021-10-08,32,Non-binary,Rivers,Port Harcourt,P1552,Groceries,64.05,3,15,163.33,Bank Transfer,In-Store,Rep_26,3.4,No,4,10.353456,4.964841,Late delivery,Returned,BLACKFRI,TRUE,66,0,Standard
ORD105529,2019-12-07,Grace Eze,2022-02-10,33,Female,Kano,Kano City,P1734,Sports,247.48,1,10,222.73,Card,Online,Rep_6,3.2,No,16,9.784899,3.129053,Customer complained,Completed,WELCOME5,TRUE,17,0,Express
ORD105530,2020-04-14,Kemi Okafor,2024-02-26,50,Non-binary,Kano,Wudil,P1031,Sports,119.1,3,5,339.43,Card,In-Store,Rep_20,3.9,No,15,9.210118,3.534037,Excellent service,Pending,WELCOME5,FALSE,61,0,Standard
ORD105531,45217,Blessing Okonkwo,2025-03-19,26,Male,Kano,Wudil,P1197,Household,74.02,1,15,62.92,Mobile Money,Phone Order,Rep_21,2.9,No,15,10.190328,3.914338,Customer complained,Returned,,TRUE,100,0,Pickup
ORD105532,2022-12-14,Sara Okonkwo,2023-11-17,50,Non-binary,Anambra,Onitsha,P1705,Toys,74.1,2,15,125.97,Mobile Money,Online,Rep_26,4.8,No,2,9.747092,3.277266,Damaged packaging,Returned,LOYAL20,TRUE,69,1,Express
ORD105533,2022-04-05,Kemi Adeyemi,2020-09-11,37,Female,Lagos,Surulere,P1685,Aut0m0tive,98.3,3,0,294.9,Cash,Online,Rep_10,5,No,15,-7.062709,3.186931,Customer complained,Completed,FREESHIP,FALSE,44,0,Express
ORD105534,2019-06-03,John Adeyemi,2023-02-03,33,Non-binary,Oyo,Ogbomoso,P1181,Automotive,57.63,2,5,109.5,Cash,Phone Order,Rep_24,4.6,No,8,11.003932,3.806267,Wrong item,Returned,,FALSE,62,0,Express
ORD105535,2022-08-08,Chinedu Musa,2025-04-01,65,Non-binary,Kano,Kano City,P1083,Beauty,118.81,3,15,302.97,Cash,Phone Order,Rep_23,5,No,5,12.67914,3.5611,Late delivery,Completed,,TRUE,45,1,Pickup
ORD105536,2021-01-19,Emeka Olu,2020-11-07,22,Female,Enugu,Nsukka,P1426,Beauty,98.29,5,10,442.31,Card,Phone Order,Rep_23,4.7,No,10,12.578938,3.085751,Wrong item,Completed,,FALSE,34,0,Standard
ORD105537,2022-07-23,Chinedu Musa,2023-10-05,30,Female,Anambra,Onitsha,P1140,Household,120.27,5,0,601.35,Cash,Online,Rep_8,3.7,Yes,6,9.718306,3.09979,,Returned,FREESHIP,TRUE,52,0,Pickup
ORD105538,2024-07-23,Ife Ogundele,2021-01-12,20,Female,Kano,Kano City,P1115,Groceries,70.57,4,5,268.17,Cash,In-Store,Rep_19,4.2,No,18,11.585141,4.105596,Customer complained,Shipped,LOYAL20,TRUE,43,0,Standard
ORD105539,2021-12-29,Ada Okafor,2019-02-12,46,Female,Kano,Wudil,P1373,Sports,308.23,3,0,924.69,Pay on Delivery,In-Store,Rep_29,4.2,No,11,11.543932,4.807237,,Shipped,LOYAL20,TRUE,87,0,Standard
ORD105540,2025-08-20,John Ali,2025-03-24,55,Female,Kano,Kano City,P1752,Sports,37.9,2,10,68.22,Pay on Delivery,Phone Order,Rep_24,5,No,14,9.700272,3.508004,Customer complained,Completed,WELCOME5,FALSE,98,0,Standard
ORD105541,2019-04-01,Michael Eze,2024-07-26,55,Male,Enugu,Nsukka,P1832,Sports,125.31,3,10,338.34,Bank Transfer,In-Store,Rep_9,4.2,No,2,11.072894,3.181517,Customer complained,Shipped,FREESHIP,TRUE,57,0,Express
ORD105542,2019-05-17,Ife Adeyemi,2024-07-29,49,Male,Lagos,Surulere,P1902,Automotive,55.28,4,0,221.12,Pay on Delivery,Phone Order,Rep_15,3.1,No,7,-7.630127,4.439096,Wrong item,Shipped,,TRUE,52,0,Pickup
ORD105543,2024-04-01,Sara Musa,2019-09-25,32,Non-binary,Oyo,Ogbomoso,P1714,Beauty,92.78,4,0,371.12,Bank Transfer,Phone Order,Rep_23,2.9,No,14,9.971751,4.046737,Late delivery,Completed,,TRUE,67,0,Standard
ORD105544,2019-04-15,Fatima Williams,2024-01-24,30,Non-binary,Enugu,Nsukka,P1713,Electronics,106.78,2,20,170.85,Cash,In-Store,Rep_12,3.9,No,6,9.4909,3.502131,Late delivery,Cancelled,WELCOME5,TRUE,45,0,Express
ORD105545,2019-10-15,Ife Eze,2025-06-02,16,Male,Oyo,Ogbomoso,P1588,Groceries,265.5,2,0,531,Mobile Money,Phone Order,Rep_16,4.2,No,12,10.158227,4.299518,Late delivery,Pending,LOYAL20,FALSE,56,1,Standard
ORD105546,2024-05-18,Kemi Adeyemi,2020-10-02,59,Non-binary,Enugu,Nsukka,P1502,Electronics,108.1,4,5,410.78,Cash,Online,Rep_12,2.9,No,6,11.104421,3.146049,Customer complained,Completed,FREESHIP,TRUE,61,0,Pickup
ORD105547,2023-06-13,Blessing Johnson,2021-12-24,40,Non-binary,Enugu,Enugu City,P1844,Household,72.87,4,0,291.48,Pay on Delivery,Online,Rep_24,5,No,5,12.560906,3.915863,Excellent service,Returned,FREESHIP,TRUE,45,0,Pickup
ORD105548,2022-01-20,Ruth Ng,2020-10-22,29,Female,Rivers,Obio-Akpor,P1326,Toys,60.39,2,0,120.78,Bank Transfer,Phone Order,Rep_30,3.9,No,5,12.981074,4.491796,Customer complained,Shipped,LOYAL20,TRUE,36,0,Express
ORD105549,"Jul 09, 2023",Emeka Ali,2023-11-16,50,Non-binary,Lagos,Surulere,P1591,Clothing,359.87,5,0,1799.35,Pay on Delivery,Online,Rep_17,4.9,No,5,-7.883936,4.089689,Customer complained,Completed,FREESHIP,TRUE,66,0,Express
ORD105550,2024-10-28,Ada Eze,2019-02-11,23,Female,Kaduna,Kaduna City,P1030,Groceries,133.22,4,0,532.88,Bank Transfer,Online,Rep_2,3.3,No,15,12.617046,3.448776,Excellent service,Shipped,LOYAL20,FALSE,68,0,Express
ORD105551,2019-12-29,Sara Okonkwo,2022-03-01,39,Female,Anambra,Awka,P1202,Electronics,147.53,2,0,295.06,Cash,In-Store,Rep_26,4.9,No,1,12.210647,4.157432,Fast delivery,Returned,BLACKFRI,FALSE,41,0,Standard
ORD105552,2022-11-11,John Johnson,2022-05-20,32,Female,Lagos,Victoria Island,P1728,Household,33.41,2,0,66.82,Bank Transfer,Phone Order,Rep_24,3.2,No,5,-6.736155,3.432089,Customer complained,Pending,SUMMER10,TRUE,69,0,Pickup
ORD105553,45717,David Smith,2020-03-09,42,Non-binary,Kano,Kano City,P1205,Toys,58.53,2,50,58.53,Card,In-Store,Rep_20,3.6,No,19,11.676606,3.896814,Wrong item,Completed,FREESHIP,TRUE,55,0,Pickup
ORD105554,2019-03-31,David Olu,2025-05-22,34,Female,Rivers,Port Harcourt,P1029,Sports,125.38,2,0,250.76,Pay on Delivery,Online,Rep_20,3.7,No,7,9.383017,4.924621,Wrong item,Returned,BLACKFRI,TRUE,50,0,Express
ORD105555,2019-12-11,Michael Okoye,2019-12-25,17,Male,Anambra,Onitsha,P1148,Electronics,32.68,4,0,130.72,Cash,In-Store,Rep_27,3.9,No,8,11.428245,4.808913,Fast delivery,Shipped,FREESHIP,TRUE,24,0,Express
ORD105556,2023-05-11,David Ogundele,2024-08-23,35,Female,Anambra,Onitsha,P1259,Automotive,89.94,3,5,256.33,Pay on Delivery,Online,Rep_18,5,No,16,10.950508,3.214825,Damaged packaging,Pending,WELCOME5,TRUE,73,0,Express
ORD105557,2022-02-20,Ife Ng,2025-04-10,47,Non-binary,Anambra,Awka,P1184,Electronics,210.29,2,15,357.49,Card,In-Store,Rep_4,4.4,Yes,14,12.917421,4.309458,Fast delivery,Cancelled,FREESHIP,FALSE,54,0,Express
ORD105558,2025-02-12,Emeka Olu,2023-07-26,34,Female,Abuja,Maitama,P1220,Sports,43.74,1,5,41.55,Bank Transfer,Online,Rep_9,3.2,No,1,12.741966,3.889082,Excellent service,Shipped,BLACKFRI,TRUE,55,0,Pickup
ORD105559,2019-04-22,Fatima Ogundele,2023-08-06,44,Male,Abuja,Gwarimpa,P1577,Household,56.63,1,0,56.63,Cash,Phone Order,Rep_5,3.1,No,2,10.284498,4.791849,Fast delivery,Returned,BLACKFRI,TRUE,71,0,Pickup
ORD105560,2023-09-03,Ruth Okoye,2020-06-27,22,Non-binary,Rivers,Port Harcourt,P1731,Sports,171.56,2,10,308.81,Pay on Delivery,Online,Rep_21,4.2,No,9,11.025191,3.844078,Wrong item,Completed,FREESHIP,FALSE,87,0,Standard
ORD105561,2019-11-14,Ada Adeyemi,2021-11-06,34,Male,Anambra,Onitsha,P1071,Automotive,73.73,2,0,147.46,Bank Transfer,Online,Rep_23,3.9,No,10,10.055475,4.937175,,Cancelled,BLACKFRI,TRUE,50,0,Pickup
ORD105562,"Feb 24, 2020",Ruth Eze,2024-02-19,27,Male,Abuja,Gwarimpa,P1016,Toys,47.74,1,15,40.58,Mobile Money,In-Store,Rep_19,4.3,No,3,12.808249,4.440377,Late delivery,Cancelled,SUMMER10,TRUE,63,0,Express
ORD105563,2019-05-02,Michael Okonkwo,2020-02-05,43,Non-binary,Enugu,Nsukka,P1634,Beauty,221.26,5,10,995.67,Bank Transfer,In-Store,Rep_19,2.6,No,5,10.194813,3.967208,Excellent service,Returned,SUMMER10,TRUE,93,0,Pickup
ORD105564,2021-01-18,Ahmed Okonkwo,2023-11-13,35,Female,Abuja,Wuse,P1667,Household,91.23,1,20,72.98,Card,Phone Order,Rep_16,5,No,16,12.842679,3.540641,Late delivery,Returned,WELCOME5,FALSE,66,0,Standard
ORD105565,2024-04-15,Emeka Ibrahim,2024-10-20,43,Male,Oyo,Ibadan,P1587,Groceries,48.34,2,15,82.18,Pay on Delivery,Phone Order,Rep_12,2.6,No,8,9.895523,4.167132,Fast delivery,Completed,SUMMER10,FALSE,54,0,Standard
ORD105566,2022-01-15,Kemi Musa,2020-05-23,48,Female,Abuja,Gwarimpa,P1619,Groceries,184,3,0,552,Mobile Money,In-Store,Rep_11,3.9,No,16,9.804101,3.281983,Wrong item,Returned,SUMMER10,FALSE,96,0,Pickup
ORD105567,2020-02-20,Ahmed Ogundele,2020-07-26,43,Non-binary,Enugu,Nsukka,P1761,Electronics,37.63,6,15,191.91,Card,In-Store,Rep_18,3.4,No,15,12.530134,4.112732,Excellent service,Completed,WELCOME5,TRUE,34,0,Standard
ORD105568,2022-12-09,Sara Smith,2021-03-13,38,Male,Abuja,Garki,P1931,Beauty,95.94,4,10,345.38,Card,In-Store,Rep_2,3,Yes,8,9.34524,4.136868,Damaged packaging,Pending,LOYAL20,TRUE,65,0,Pickup
ORD105569,2024-06-13,Michael Musa,2019-10-09,23,Non-binary,Oyo,Ibadan,P1161,Clothing,103.86,4,0,415.44,Pay on Delivery,Online,Rep_16,4.7,No,17,9.437167,4.619303,,Shipped,LOYAL20,TRUE,50,0,Express
ORD105570,2019-09-16,Kemi Adeyemi,2020-11-02,34,Non-binary,Lagos,Surulere,P1482,Groceries,55.74,1,5,52.95,Mobile Money,Phone Order,Rep_11,3.9,No,13,-6.872058,4.145917,,Shipped,LOYAL20,TRUE,72,0,Standard
ORD105571,2022-04-25,Chinedu Brown,2022-02-19,28,Male,Abuja,Garki,P1279,Beauty,157.25,3,0,471.75,Mobile Money,In-Store,Rep_7,3.1,No,1,11.587401,3.664569,Fast delivery,Pending,BLACKFRI,FALSE,69,0,Express
ORD105572,2024-04-29,David Okafor,2021-09-12,30,Male,Anambra,Onitsha,P1690,Sports,46.71,3,5,133.12,Cash,Online,Rep_16,3.7,No,4,12.162155,4.157879,Wrong item,Pending,WELCOME5,TRUE,0,0,Pickup
ORD105573,2020-06-20,Ada Brown,2022-01-29,30,Non-binary,Kaduna,Kaduna City,P1535,Automotive,153.74,2,0,307.48,Card,In-Store,Rep_12,4.7,No,4,9.22761,3.825759,Customer complained,Completed,WELCOME5,FALSE,80,0,Pickup
ORD105574,2024-05-12,Michael Okoye,2025-08-29,23,Non-binary,Kaduna,Kaduna City,P1950,Clothing,93.53,2,0,187.06,Pay on Delivery,Phone Order,Rep_21,5,No,0,12.954642,3.831497,Wrong item,Shipped,WELCOME5,TRUE,66,0,Express
